adt and test case,time,time_synth,time_lattice_construct,natoms,quality
Str: substr $ \bowtie $ hasChar,0.91637,0.874333,0.0,4,simple complete
Str: substr $ \bowtie $ isEmpty,0.592998,0.561366,0.0,3,simple complete
Str: hasChar $ \bowtie $ concat,1.113473,1.081942,0.0,18,complex complete
Str2: set $ \bowtie $ concat,30.063226,30.000041,0.0,40,complex incomplete
Str3: read $ \bowtie $ write,2.150729,2.129621,0.0,3,simple incomplete
LIA: sum $ \bowtie $ posSum,0.828395,0.79684,0.0,5,simple complete
LIA: sum $ \bowtie $ multiVarSum,17.05065,17.00799,0.0,650,complex incomplete
LIA: multiVarA $ \bowtie $ multiVarB,4.006131,3.917954,0.0,27,complex complete
DiH: motion $ \bowtie $ motion,6.39719,6.375275,0.0,194,complex complete
